"","ts_code","symbol","name","area","industry","market","list_date"
"396","000925.SZ","000925","众合科技","浙江","专用机械","主板","19990611"
"397","000926.SZ","000926","福星股份","湖北","区域地产","主板","19990618"
"398","000927.SZ","000927","中国铁物","天津","批发业","主板","19990727"
"399","000928.SZ","000928","中钢国际","吉林","建筑工程","主板","19990312"
"400","000929.SZ","000929","兰州黄河","甘肃","啤酒","主板","19990623"
"401","000930.SZ","000930","中粮科技","安徽","农业综合","主板","19990712"
"402","000931.SZ","000931","中关村","北京","生物制药","主板","19990712"
"403","000932.SZ","000932","华菱钢铁","湖南","普钢","主板","19990803"
"404","000933.SZ","000933","神火股份","河南","铝","主板","19990831"
"405","000935.SZ","000935","四川双马","四川","水泥","主板","19990824"
"406","000936.SZ","000936","华西股份","江苏","化纤","主板","19990810"
"407","000937.SZ","000937","冀中能源","河北","煤炭开采","主板","19990909"
"408","000938.SZ","000938","紫光股份","北京","软件服务","主板","19991104"
"409","000948.SZ","000948","南天信息","云南","软件服务","主板","19991014"
"410","000949.SZ","000949","新乡化纤","河南","化纤","主板","19991021"
"411","000950.SZ","000950","重药控股","重庆","医药商业","主板","19990916"
"412","000951.SZ","000951","中国重汽","山东","汽车整车","主板","19991125"
"413","000952.SZ","000952","广济药业","湖北","化学制药","主板","19991112"
"414","000953.SZ","000953","河化股份","广西","化学制药","主板","19991202"
"415","000955.SZ","000955","欣龙控股","海南","纺织","主板","19991209"
"416","000957.SZ","000957","中通客车","山东","汽车整车","主板","20000113"
"417","000958.SZ","000958","东方能源","河北","多元金融","主板","19991223"
"418","000959.SZ","000959","首钢股份","北京","普钢","主板","19991216"
"419","000960.SZ","000960","锡业股份","云南","小金属","主板","20000221"
"420","000961.SZ","000961","中南建设","江苏","建筑工程","主板","20000301"
"421","000962.SZ","000962","东方钽业","宁夏","小金属","主板","20000120"
"422","000963.SZ","000963","华东医药","浙江","化学制药","主板","20000127"
"423","000965.SZ","000965","天保基建","天津","区域地产","主板","20000406"
"424","000966.SZ","000966","长源电力","湖北","火力发电","主板","20000316"
"425","000967.SZ","000967","盈峰环境","浙江","环境保护","主板","20000330"
"426","000968.SZ","000968","蓝焰控股","山西","石油开采","主板","20000622"
"427","000969.SZ","000969","安泰科技","北京","小金属","主板","20000529"
"428","000970.SZ","000970","中科三环","北京","元器件","主板","20000420"
"429","000971.SZ","000971","ST高升","湖北","互联网","主板","20000427"
"430","000972.SZ","000972","*ST中基","新疆","食品","主板","20000926"
"431","000973.SZ","000973","佛塑科技","广东","塑料","主板","20000525"
"432","000975.SZ","000975","银泰黄金","内蒙","黄金","主板","20000608"
"433","000976.SZ","000976","华铁股份","广东","运输设备","主板","20000601"
"434","000977.SZ","000977","浪潮信息","山东","IT设备","主板","20000608"
"435","000978.SZ","000978","桂林旅游","广西","旅游景点","主板","20000518"
"436","000980.SZ","000980","*ST众泰","浙江","汽车配件","主板","20000616"
"437","000981.SZ","000981","*ST银亿","甘肃","汽车配件","主板","20000622"
"438","000982.SZ","000982","中银绒业","宁夏","纺织","主板","20000706"
"439","000983.SZ","000983","山西焦煤","山西","煤炭开采","主板","20000726"
"440","000985.SZ","000985","大庆华科","黑龙江","化工原料","主板","20000726"
"441","000987.SZ","000987","越秀金控","广东","多元金融","主板","20000718"
"442","000988.SZ","000988","华工科技","湖北","电器仪表","主板","20000608"
"443","000989.SZ","000989","九芝堂","湖南","中成药","主板","20000628"
"444","000990.SZ","000990","诚志股份","江西","化工原料","主板","20000706"
"445","000993.SZ","000993","闽东电力","福建","水力发电","主板","20000731"
"446","000995.SZ","000995","皇台酒业","甘肃","白酒","主板","20000807"
"447","000996.SZ","000996","中国中期","北京","汽车服务","主板","20000718"
"448","000997.SZ","000997","新大陆","福建","软件服务","主板","20000807"
"449","000998.SZ","000998","隆平高科","湖南","种植业","主板","20001211"
"450","000999.SZ","000999","华润三九","深圳","中成药","主板","20000309"
"451","001201.SZ","001201","东瑞股份","广东","农业综合","主板","20210428"
"452","001202.SZ","001202","炬申股份","广东","仓储物流","主板","20210429"
"453","001203.SZ","001203","大中矿业","内蒙","普钢","主板","20210510"
"454","001205.SZ","001205","盛航股份","江苏","水运","主板","20210513"
"455","001206.SZ","001206","依依股份","天津","造纸","主板","20210518"
"456","001207.SZ","001207","联科科技","山东","化工原料","主板","20210623"
"457","001208.SZ","001208","华菱线缆","湖南","电气设备","主板","20210624"
"458","001209.SZ","001209","洪兴股份","广东","服饰","主板","20210723"
"459","001210.SZ","001210","金房节能","北京","供气供热","主板","20210729"
"460","001211.SZ","001211","双枪科技","浙江","家居用品","主板","20210805"
"461","001212.SZ","001212","中旗新材","广东","其他建材","主板","20210823"
"462","001213.SZ","001213","中铁特货","北京","仓储物流","主板","20210908"
"463","001215.SZ","001215","千味央厨","河南","食品","主板","20210906"
"464","001216.SZ","001216","华瓷股份","湖南","家居用品","主板","20211019"
"465","001217.SZ","001217","华尔泰","安徽","化工原料","主板","20210929"
"466","001218.SZ","001218","丽臣实业","湖南","化工原料","主板","20211015"
"467","001219.SZ","001219","青岛食品","山东","食品","主板","20211021"
"468","001227.SZ","001227","兰州银行","甘肃","银行","主板","20220117"
"469","001234.SZ","001234","泰慕士","江苏","服饰","主板","20220111"
"470","001267.SZ","001267","汇绿生态","湖北","建筑工程","主板","20211117"
"471","001288.SZ","001288","运机集团","四川","专用机械","主板","20211101"
"472","001296.SZ","001296","长江材料","重庆","其他建材","主板","20211224"
"473","001317.SZ","001317","三羊马","重庆","仓储物流","主板","20211130"
"474","001696.SZ","001696","宗申动力","重庆","摩托车","主板","19970306"
"475","001872.SZ","001872","招商港口","深圳","港口","主板","19930505"
"476","001896.SZ","001896","豫能控股","河南","火力发电","主板","19980122"
"477","001914.SZ","001914","招商积余","深圳","房产服务","主板","19940928"
"478","001965.SZ","001965","招商公路","天津","路桥","主板","20171225"
"479","001979.SZ","001979","招商蛇口","深圳","全国地产","主板","20151230"
"480","002001.SZ","002001","新和成","浙江","化学制药","中小板","20040625"
"481","002002.SZ","002002","鸿达兴业","江苏","化工原料","中小板","20040625"
"482","002003.SZ","002003","伟星股份","浙江","服饰","中小板","20040625"
"483","002004.SZ","002004","华邦健康","重庆","化学制药","中小板","20040625"
"484","002005.SZ","002005","ST德豪","安徽","家用电器","中小板","20040625"
"485","002006.SZ","002006","精功科技","浙江","专用机械","中小板","20040625"
"486","002007.SZ","002007","华兰生物","河南","生物制药","中小板","20040625"
"487","002008.SZ","002008","大族激光","深圳","电器仪表","中小板","20040625"
"488","002009.SZ","002009","天奇股份","江苏","工程机械","中小板","20040629"
"489","002010.SZ","002010","传化智联","浙江","仓储物流","中小板","20040629"
"490","002011.SZ","002011","盾安环境","浙江","家用电器","中小板","20040705"
"491","002012.SZ","002012","凯恩股份","浙江","造纸","中小板","20040705"
"492","002013.SZ","002013","中航机电","湖北","航空","中小板","20040705"
"493","002014.SZ","002014","永新股份","安徽","塑料","中小板","20040708"
"494","002015.SZ","002015","协鑫能科","江苏","新型电力","中小板","20040708"
"495","002016.SZ","002016","世荣兆业","广东","区域地产","中小板","20040708"
"496","002017.SZ","002017","东信和平","广东","通信设备","中小板","20040713"
"497","002019.SZ","002019","亿帆医药","浙江","化学制药","中小板","20040713"
"498","002020.SZ","002020","京新药业","浙江","化学制药","中小板","20040715"
"499","002021.SZ","002021","ST中捷","浙江","纺织机械","中小板","20040715"
"500","002022.SZ","002022","科华生物","上海","医疗保健","中小板","20040721"
"501","002023.SZ","002023","海特高新","四川","航空","中小板","20040721"
"502","002024.SZ","002024","苏宁易购","江苏","电器连锁","中小板","20040721"
"503","002025.SZ","002025","航天电器","贵州","元器件","中小板","20040726"
"504","002026.SZ","002026","山东威达","山东","机械基件","中小板","20040727"
"505","002027.SZ","002027","分众传媒","广东","影视音像","中小板","20040804"
"506","002028.SZ","002028","思源电气","上海","电气设备","中小板","20040805"
"507","002029.SZ","002029","七匹狼","福建","服饰","中小板","20040806"
"508","002030.SZ","002030","达安基因","广东","医疗保健","中小板","20040809"
"509","002031.SZ","002031","巨轮智能","广东","汽车配件","中小板","20040816"
"510","002032.SZ","002032","苏泊尔","浙江","家用电器","中小板","20040817"
"511","002033.SZ","002033","丽江股份","云南","旅游景点","中小板","20040825"
"512","002034.SZ","002034","旺能环境","浙江","环境保护","中小板","20040826"
"513","002035.SZ","002035","华帝股份","广东","家用电器","中小板","20040901"
"514","002036.SZ","002036","联创电子","江西","元器件","中小板","20040903"
"515","002037.SZ","002037","保利联合","贵州","化工原料","中小板","20040908"
"516","002038.SZ","002038","双鹭药业","北京","生物制药","中小板","20040909"
"517","002039.SZ","002039","黔源电力","贵州","水力发电","中小板","20050303"
"518","002040.SZ","002040","南京港","江苏","港口","中小板","20050325"
"519","002041.SZ","002041","登海种业","山东","种植业","中小板","20050418"
"520","002042.SZ","002042","华孚时尚","安徽","纺织","中小板","20050427"
"521","002043.SZ","002043","兔宝宝","浙江","其他建材","中小板","20050510"
"522","002044.SZ","002044","美年健康","江苏","医疗保健","中小板","20050518"
"523","002045.SZ","002045","国光电器","广东","元器件","中小板","20050523"
"524","002046.SZ","002046","国机精工","河南","机械基件","中小板","20050526"
"525","002047.SZ","002047","宝鹰股份","深圳","装修装饰","中小板","20050531"
"526","002048.SZ","002048","宁波华翔","浙江","汽车配件","中小板","20050603"
"527","002049.SZ","002049","紫光国微","河北","元器件","中小板","20050606"
"528","002050.SZ","002050","三花智控","浙江","家用电器","中小板","20050607"
"529","002051.SZ","002051","中工国际","北京","建筑工程","中小板","20060619"
"530","002052.SZ","002052","ST同洲","深圳","家用电器","中小板","20060627"
"531","002053.SZ","002053","云南能投","云南","食品","中小板","20060627"
"532","002054.SZ","002054","德美化工","广东","化工原料","中小板","20060725"
"533","002055.SZ","002055","得润电子","深圳","元器件","中小板","20060725"
"534","002056.SZ","002056","横店东磁","浙江","元器件","中小板","20060802"
"535","002057.SZ","002057","中钢天源","安徽","元器件","中小板","20060802"
"536","002058.SZ","002058","*ST威尔","上海","电器仪表","中小板","20060802"
"537","002059.SZ","002059","云南旅游","云南","旅游景点","中小板","20060810"
